"Date","Price","Open","High","Low","Vol.","Change %"
"10/27/2021","161.98","163.05","163.35","161.49","32.80K","-0.19%"
"10/26/2021","162.29","163.36","163.44","161.64","30.11K","0.43%"
"10/25/2021","161.59","161.19","161.80","160.76","26.00K","-0.02%"
"10/22/2021","161.62","161.60","162.40","161.01","33.98K","0.59%"
"10/21/2021","160.68","159.29","161.12","159.21","37.00K","2.52%"
"10/20/2021","156.73","155.81","157.11","155.53","29.78K","-0.06%"
"10/19/2021","156.83","156.93","157.38","155.71","47.71K","-0.31%"
"10/18/2021","157.31","156.91","158.00","156.50","102.45K","-1.43%"
"10/15/2021","159.59","157.91","160.07","157.74","53.89K","2.96%"
"10/14/2021","155.00","154.75","155.31","154.06","36.26K","1.23%"
"10/13/2021","153.11","152.48","153.81","151.65","43.25K","2.18%"
"10/12/2021","149.84","150.26","150.44","149.45","32.97K","-0.48%"
"10/11/2021","150.57","151.75","152.36","150.19","78.72K","-0.70%"
"10/08/2021","151.63","152.22","152.54","151.09","52.56K","-1.51%"
"10/07/2021","153.96","153.03","154.65","152.55","53.21K","1.20%"
"10/06/2021","152.13","150.31","152.70","149.85","39.33K","-0.44%"
"10/05/2021","152.80","152.65","153.87","152.46","86.57K","-1.39%"
"10/04/2021","154.96","154.86","154.96","152.70","57.44K","-2.30%"
"10/01/2021","158.61","158.40","158.61","156.56","117.28K","0.31%"
"09/30/2021","158.12","158.16","158.91","156.75","122.36K","0.65%"
"09/29/2021","157.10","157.13","157.93","156.19","48.34K","0.51%"
"09/28/2021","156.30","158.28","158.44","155.27","60.52K","-3.92%"
"09/27/2021","162.67","163.50","163.64","162.23","70.81K","-1.32%"
"09/24/2021","164.84","164.78","165.44","163.80","59.98K","-3.09%"
"09/23/2021","170.10","169.44","170.72","169.18","32.89K","2.06%"
"09/22/2021","166.66","166.56","167.58","165.85","43.88K","0.61%"
"09/21/2021","165.65","165.54","167.00","164.66","41.78K","0.58%"
"09/20/2021","164.70","163.12","165.15","162.85","53.09K","-0.77%"
"09/17/2021","165.97","167.70","167.85","165.00","39.64K","-1.45%"
"09/16/2021","168.42","167.38","168.59","167.07","55.05K","-0.20%"
"09/15/2021","168.75","169.91","169.91","167.48","169.39K","-2.54%"
"09/14/2021","173.14","173.59","174.13","172.76","35.09K","-1.70%"
"09/13/2021","176.13","176.09","176.81","175.18","37.14K","-0.06%"
"09/10/2021","176.23","178.85","178.85","176.00","28.75K","0.01%"
"09/09/2021","176.21","175.86","177.13","175.43","31.28K","0.18%"
"09/08/2021","175.90","176.53","177.20","175.16","34.51K","-0.77%"
"09/07/2021","177.26","178.75","179.48","177.26","31.47K","0.02%"
"09/03/2021","177.22","176.07","178.57","175.63","56.75K","-1.06%"
"09/02/2021","179.12","179.32","179.46","178.10","28.20K","0.34%"
"09/01/2021","178.52","178.88","179.32","178.01","37.54K","0.57%"
"08/31/2021","177.50","176.69","177.86","176.30","37.41K","-0.46%"
"08/30/2021","178.32","178.32","178.50","177.94","32.26K","-0.75%"
"08/27/2021","179.67","177.98","179.81","177.61","38.00K","0.48%"
"08/26/2021","178.82","179.40","179.85","178.56","21.66K","-1.01%"
"08/25/2021","180.64","180.19","180.79","179.79","24.66K","0.74%"
"08/24/2021","179.31","178.19","179.76","177.81","31.17K","-0.81%"
"08/23/2021","180.77","180.00","180.87","179.69","49.85K","2.04%"
"08/20/2021","177.16","176.71","177.34","175.91","31.48K","-0.09%"
"08/19/2021","177.32","177.04","178.46","176.00","123.20K","-0.91%"
"08/18/2021","178.95","178.72","180.59","178.42","41.90K","-1.48%"
"08/17/2021","181.63","183.88","184.76","181.11","131.36K","-2.00%"
"08/16/2021","185.33","185.22","187.01","184.03","25.15K","-1.62%"
"08/13/2021","188.39","188.70","189.03","187.47","41.57K","2.09%"
"08/12/2021","184.53","181.59","184.98","180.98","41.58K","2.09%"
"08/11/2021","180.75","180.93","181.44","180.28","31.80K","-0.41%"
"08/10/2021","181.50","181.55","182.06","180.60","36.18K","-1.37%"
"08/09/2021","184.02","185.56","186.41","184.00","29.99K","0.01%"
"08/06/2021","184.00","185.47","186.37","182.80","68.00K","-2.39%"
"08/05/2021","188.50","188.81","190.55","187.60","74.96K","-5.12%"
"08/04/2021","198.68","196.68","199.44","196.28","155.68K","2.94%"
"08/03/2021","193.01","191.74","193.02","190.24","55.37K","2.58%"
"08/02/2021","188.16","187.11","189.33","186.94","214.96K","3.36%"
"07/30/2021","182.05","182.67","182.67","181.57","127.10K","-0.71%"
"07/29/2021","183.36","183.37","183.81","182.94","20.40K","0.13%"
"07/28/2021","183.12","182.47","183.46","182.03","24.42K","-0.22%"
"07/27/2021","183.52","184.93","184.93","182.14","24.06K","-0.53%"
"07/26/2021","184.50","185.35","185.73","184.00","27.00K","-1.34%"
"07/23/2021","187.01","185.49","187.32","184.75","36.57K","2.19%"
"07/22/2021","183.01","183.05","184.05","182.69","62.87K","-0.01%"
"07/21/2021","183.02","181.84","183.08","181.74","43.67K","0.95%"
"07/20/2021","181.29","179.31","181.58","178.67","75.34K","0.37%"
"07/19/2021","180.63","180.15","180.75","178.84","27.77K","-1.51%"
"07/16/2021","183.40","184.25","185.72","182.50","32.50K","-1.70%"
"07/15/2021","186.57","187.64","188.33","185.80","45.16K","-2.29%"
"07/14/2021","190.94","189.57","191.07","189.47","25.53K","0.77%"
"07/13/2021","189.49","189.44","190.17","189.00","22.95K","-0.67%"
"07/12/2021","190.76","190.47","191.43","190.22","16.13K","0.78%"
"07/09/2021","189.29","187.43","189.38","187.43","18.40K","0.94%"
"07/08/2021","187.52","185.68","187.84","183.75","31.47K","-0.42%"
"07/07/2021","188.31","188.75","189.29","187.60","20.45K","1.70%"
"07/06/2021","185.17","185.47","185.79","184.01","26.81K","-1.34%"
"07/02/2021","187.69","187.55","188.65","186.45","31.51K","0.50%"
"07/01/2021","186.75","187.74","188.19","186.00","19.97K","-0.02%"
"06/30/2021","186.78","185.97","187.29","185.46","39.87K","-1.41%"
"06/29/2021","189.45","188.39","189.94","188.00","50.32K","2.42%"
"06/28/2021","184.97","186.10","186.30","184.37","52.12K","-0.03%"
"06/25/2021","185.02","184.37","185.93","184.11","98.38K","5.55%"
"06/24/2021","175.29","174.90","175.29","174.37","35.90K","0.68%"
"06/23/2021","174.11","174.59","175.30","173.49","33.20K","-0.07%"
"06/22/2021","174.23","172.31","174.60","171.90","57.46K","0.22%"
"06/21/2021","173.85","172.50","173.88","171.86","183.30K","1.53%"
"06/18/2021","171.23","171.96","172.95","169.64","141.08K","-1.68%"
"06/17/2021","174.16","174.56","175.15","173.25","34.12K","-1.26%"
"06/16/2021","176.38","176.30","178.25","175.92","30.83K","-0.89%"
"06/15/2021","177.97","177.57","178.37","176.95","47.59K","-0.39%"
"06/14/2021","178.67","177.73","178.89","177.73","40.92K","-0.32%"
"06/11/2021","179.25","179.56","180.08","178.31","255.62K","0.14%"
"06/10/2021","179.00","176.95","179.21","176.95","217.17K","0.04%"
"06/09/2021","178.93","179.58","179.99","178.33","24.02K","-0.83%"
"06/08/2021","180.42","180.96","181.45","179.49","29.23K","-0.56%"
"06/07/2021","181.44","181.33","181.89","180.90","20.32K","0.16%"
"06/04/2021","181.15","181.16","181.40","180.55","40.00K","-0.46%"
"06/03/2021","181.99","180.91","182.00","180.24","47.28K","-0.10%"
"06/02/2021","182.18","181.66","182.68","181.08","29.28K","-0.27%"
"06/01/2021","182.68","181.81","183.24","181.60","182.97K","-0.38%"
"05/28/2021","183.37","181.34","183.90","181.25","182.48K","0.61%"
"05/27/2021","182.26","180.53","182.91","180.45","146.77K","0.36%"
"05/26/2021","181.60","181.16","182.38","181.04","52.47K","-1.30%"
"05/25/2021","184.00","184.72","185.61","183.01","42.98K","-1.44%"
"05/24/2021","186.68","183.75","186.81","183.50","21.03K","1.77%"
"05/21/2021","183.43","184.93","184.93","183.10","40.01K","0.44%"
"05/20/2021","182.63","181.62","183.15","181.33","53.78K","1.62%"
"05/19/2021","179.71","178.00","180.78","177.34","44.94K","0.34%"
"05/18/2021","179.10","180.80","181.10","178.39","138.78K","-1.34%"
"05/17/2021","181.54","180.36","181.89","179.36","441.60K","3.00%"
"05/14/2021","176.25","175.45","176.73","173.43","190.45K","1.50%"
"05/13/2021","173.64","172.67","173.68","171.72","42.45K","-0.06%"
"05/12/2021","173.75","173.83","175.39","171.92","43.46K","-0.15%"
"05/11/2021","174.01","173.19","174.59","171.80","46.45K","0.55%"
"05/10/2021","173.06","176.46","176.91","172.95","82.37K","1.90%"
"05/07/2021","169.84","168.82","171.78","167.51","100.07K","7.59%"
"05/06/2021","157.86","156.12","157.86","153.40","30.91K","0.63%"
"05/05/2021","156.87","155.81","157.01","154.82","45.65K","2.24%"
"05/04/2021","153.44","152.94","154.11","150.48","32.47K","-2.82%"
"05/03/2021","157.90","157.19","157.99","156.20","24.17K","2.01%"
"04/30/2021","154.79","157.20","157.20","154.17","25.52K","-2.38%"
"04/29/2021","158.56","159.53","159.86","157.13","25.14K","0.65%"
"04/28/2021","157.53","157.82","158.21","155.97","42.47K","-1.16%"
"04/27/2021","159.38","160.27","160.34","158.17","27.74K","-0.43%"
"04/26/2021","160.07","161.13","161.74","159.76","34.31K","-0.80%"
"04/23/2021","161.36","160.00","161.60","159.37","83.33K","-0.43%"
"04/22/2021","162.05","163.33","163.33","161.43","38.43K","-1.41%"
"04/21/2021","164.36","163.51","164.36","162.89","22.94K","0.89%"
"04/20/2021","162.91","163.17","163.78","161.50","35.27K","-2.42%"
"04/19/2021","166.95","167.16","167.83","166.38","26.06K","0.03%"
"04/16/2021","166.90","165.62","167.03","165.17","49.96K","0.15%"
"04/15/2021","166.65","164.25","166.65","164.15","53.49K","0.39%"
"04/14/2021","166.00","166.14","166.89","165.30","55.49K","-1.34%"
"04/13/2021","168.26","168.50","168.98","166.79","51.87K","-0.27%"
"04/12/2021","168.72","169.03","169.35","167.58","58.25K","1.13%"
"04/09/2021","166.83","165.41","167.23","164.51","26.25K","1.27%"
"04/08/2021","164.73","164.43","166.00","164.20","28.00K","1.97%"
"04/07/2021","161.54","163.16","163.97","160.58","115.16K","-0.83%"
"04/06/2021","162.89","163.08","164.42","162.57","105.64K","-0.85%"
"04/05/2021","164.28","160.65","164.44","160.55","49.49K","1.90%"
"04/01/2021","161.22","159.15","161.22","158.14","43.72K","2.68%"
"03/31/2021","157.01","154.94","157.18","154.94","39.46K","1.09%"
"03/30/2021","155.32","154.58","156.09","154.16","46.56K","-0.63%"
"03/29/2021","156.30","156.07","156.47","154.89","46.38K","0.15%"
"03/26/2021","156.07","154.53","156.35","153.18","40.87K","0.23%"
"03/25/2021","155.71","157.26","157.26","153.22","116.62K","-5.25%"
"03/24/2021","164.33","166.89","167.50","164.02","21.50K","-1.53%"
"03/23/2021","166.89","167.66","169.13","165.98","29.25K","0.17%"
"03/22/2021","166.60","167.35","169.32","165.60","27.06K","-0.93%"
"03/19/2021","168.16","168.26","170.27","166.04","28.35K","-1.38%"
"03/18/2021","170.51","170.49","172.78","170.26","20.16K","-0.92%"
"03/17/2021","172.09","169.94","172.09","169.50","29.49K","0.26%"
"03/16/2021","171.64","173.23","173.35","170.86","32.17K","-1.79%"
"03/15/2021","174.77","175.99","176.96","174.45","44.64K","-2.96%"
"03/12/2021","180.11","177.77","180.11","177.77","29.93K","0.08%"
"03/11/2021","179.97","178.50","180.21","178.09","25.67K","3.93%"
"03/10/2021","173.16","174.82","175.41","172.12","108.40K","5.97%"
"03/09/2021","163.41","168.74","169.66","163.20","241.58K","-1.55%"
"03/08/2021","165.98","165.60","167.18","165.39","253.18K","1.53%"
"03/05/2021","163.48","166.75","167.89","161.36","694.85K","-2.17%"
"03/04/2021","167.11","170.36","170.99","165.71","249.46K","-4.22%"
"03/03/2021","174.48","175.18","175.71","172.86","108.66K","-1.03%"
"03/02/2021","176.30","175.90","176.31","174.91","113.59K","-0.72%"
"03/01/2021","177.57","176.67","178.22","176.28","161.92K","1.10%"
"02/26/2021","175.64","177.06","177.33","174.28","67.36K","-1.06%"
"02/25/2021","177.52","179.92","180.25","176.27","40.76K","0.74%"
"02/24/2021","176.22","175.95","176.65","174.89","22.88K","-0.48%"
"02/23/2021","177.07","176.09","177.37","174.14","29.82K","-0.21%"
"02/22/2021","177.44","177.99","178.20","176.72","25.94K","-0.33%"
"02/19/2021","178.02","178.15","179.97","178.00","35.45K","1.74%"
"02/18/2021","174.98","174.86","175.70","174.18","29.04K","-0.86%"
"02/17/2021","176.50","175.55","176.50","175.00","40.06K","-1.50%"
"02/16/2021","179.18","179.29","179.29","177.64","23.36K","1.19%"
"02/12/2021","177.08","177.88","177.88","175.68","34.10K","-0.62%"
"02/11/2021","178.19","176.51","178.31","176.51","40.41K","4.97%"
"02/10/2021","169.75","173.00","173.00","169.20","27.68K","-1.86%"
"02/09/2021","172.96","172.22","173.12","170.67","137.61K","1.99%"
"02/08/2021","169.59","170.62","170.62","167.52","176.86K","0.62%"
"02/05/2021","168.55","166.46","168.63","166.38","28.30K","2.24%"
"02/04/2021","164.85","163.81","166.28","163.81","24.20K","-1.29%"
"02/03/2021","167.00","165.38","167.00","164.81","33.01K","-0.74%"
"02/02/2021","168.24","166.53","168.49","166.20","36.72K","2.50%"
"02/01/2021","164.13","162.42","164.29","162.23","38.08K","2.68%"
"01/29/2021","159.84","159.94","160.92","158.51","27.69K","-0.71%"
"01/28/2021","160.99","161.91","163.24","160.98","81.57K","-1.25%"
"01/27/2021","163.03","160.27","165.40","160.00","79.81K","-3.48%"
"01/26/2021","168.91","168.68","170.03","167.63","48.79K","2.62%"
"01/25/2021","164.60","165.23","165.25","162.76","50.55K","-3.01%"
"01/22/2021","169.70","170.25","171.02","169.18","40.35K","-2.57%"
"01/21/2021","174.18","172.88","174.19","172.38","26.39K","0.40%"
"01/20/2021","173.49","174.63","174.74","172.29","93.62K","-0.46%"
"01/19/2021","174.30","177.49","177.49","173.51","39.01K","2.61%"
"01/15/2021","169.87","170.32","170.99","168.46","35.39K","-3.36%"
"01/14/2021","175.77","175.97","176.76","175.61","32.76K","-0.98%"
"01/13/2021","177.51","174.99","177.58","174.14","32.59K","0.90%"
"01/12/2021","175.93","176.95","176.95","175.00","30.81K","-1.08%"
"01/11/2021","177.85","176.59","178.27","176.36","21.17K","-1.78%"
"01/08/2021","181.07","182.74","182.74","179.19","23.17K","1.60%"
"01/07/2021","178.22","180.06","180.06","176.65","24.44K","-0.82%"
"01/06/2021","179.70","178.28","180.11","178.28","23.89K","0.55%"
"01/05/2021","178.72","178.24","179.20","177.63","30.07K","-1.17%"
"01/04/2021","180.84","183.78","183.78","179.14","84.72K","-1.17%"
"12/31/2020","182.99","184.47","185.00","181.05","20.83K","-0.28%"
"12/30/2020","183.50","183.00","183.83","182.39","17.91K","0.09%"
"12/29/2020","183.34","184.84","184.84","182.57","18.41K","0.42%"
"12/28/2020","182.57","182.00","182.69","181.79","18.43K","1.19%"
"12/24/2020","180.42","178.01","180.59","178.01","13.19K","0.64%"
"12/23/2020","179.28","179.25","179.73","178.31","18.25K","0.36%"
"12/22/2020","178.63","177.84","179.06","176.88","33.36K","0.57%"
"12/21/2020","177.61","176.65","178.40","173.66","32.92K","-0.48%"
"12/18/2020","178.46","179.52","179.52","177.11","32.08K","-1.43%"
"12/17/2020","181.05","181.65","182.48","180.90","19.10K","2.28%"
"12/16/2020","177.02","175.44","178.21","175.44","17.99K","-0.02%"
"12/15/2020","177.06","175.75","177.47","175.57","18.71K","1.53%"
"12/14/2020","174.40","174.95","175.74","174.40","22.60K","1.12%"
"12/11/2020","172.46","171.55","172.54","171.08","18.11K","-1.36%"
"12/10/2020","174.83","174.89","175.61","173.82","17.36K","2.01%"
"12/09/2020","171.39","171.99","172.46","171.06","38.32K","0.76%"
"12/08/2020","170.10","169.76","171.13","169.76","25.65K","0.25%"
"12/07/2020","169.68","169.15","170.44","168.29","27.64K","1.39%"
"12/04/2020","167.36","168.04","168.09","166.12","29.93K","0.22%"
"12/03/2020","166.99","167.54","167.90","165.60","24.58K","2.58%"
"12/02/2020","162.79","163.13","164.04","162.00","19.99K","-1.33%"
"12/01/2020","164.98","162.36","165.80","162.36","19.10K","3.05%"
"11/30/2020","160.10","164.43","164.43","159.45","26.91K","-1.59%"
"11/27/2020","162.69","163.30","164.42","162.50","22.28K","-0.52%"
"11/25/2020","163.54","163.79","163.79","162.53","20.69K","-1.75%"
"11/24/2020","166.45","166.62","166.90","165.43","23.89K","-0.34%"
"11/23/2020","167.01","167.08","168.47","166.03","25.69K","0.01%"
"11/20/2020","166.99","167.57","167.57","166.07","27.45K","-0.95%"
"11/19/2020","168.59","166.46","168.61","166.46","44.71K","0.80%"
"11/18/2020","167.26","167.83","170.42","167.26","24.31K","1.11%"
"11/17/2020","165.43","163.35","165.86","163.35","46.86K","1.59%"
"11/16/2020","162.84","164.85","164.98","162.27","19.52K","1.35%"
"11/13/2020","160.67","159.59","160.67","159.36","35.26K","-0.06%"
"11/12/2020","160.77","162.50","163.52","160.21","42.51K","-2.84%"
"11/11/2020","165.47","165.42","165.70","163.48","22.21K","-0.85%"
"11/10/2020","166.89","165.83","168.56","163.72","22.73K","-4.84%"
"11/09/2020","175.37","180.92","181.56","175.09","30.12K","6.02%"
"11/06/2020","165.41","165.63","165.63","163.87","20.92K","1.43%"
"11/05/2020","163.07","162.58","163.56","161.95","72.66K","3.79%"
"11/04/2020","157.12","155.31","158.77","154.58","26.83K","-0.36%"
"11/03/2020","157.68","155.47","158.37","155.47","25.06K","4.42%"
"11/02/2020","151.00","151.07","151.82","150.00","25.12K","1.61%"
"10/30/2020","148.61","149.75","150.50","147.88","24.98K","-2.22%"
"10/29/2020","151.99","153.14","153.14","150.53","40.10K","1.26%"
"10/28/2020","150.10","153.79","153.79","149.43","30.67K","-6.44%"
"10/27/2020","160.43","161.39","161.90","160.12","19.51K","-0.94%"
"10/26/2020","161.95","163.89","165.01","160.24","22.02K","-3.41%"
"10/23/2020","167.67","166.80","167.73","166.34","16.62K","0.44%"
"10/22/2020","166.93","165.96","167.77","165.56","34.31K","2.42%"
"10/21/2020","162.99","164.38","165.22","162.66","35.31K","-2.51%"
"10/20/2020","167.18","167.04","167.92","165.97","18.79K","1.08%"
"10/19/2020","165.40","167.57","168.00","165.40","15.49K","-0.51%"
"10/16/2020","166.25","168.37","168.37","166.06","24.12K","2.15%"
"10/15/2020","162.75","161.58","163.47","161.58","33.66K","-2.39%"
"10/14/2020","166.74","167.90","168.60","166.62","21.70K","-0.80%"
"10/13/2020","168.08","167.60","168.66","166.98","19.83K","-0.51%"
"10/12/2020","168.94","167.57","169.87","167.57","10.29K","1.15%"
"10/09/2020","167.02","167.98","167.98","166.39","11.38K","2.03%"
"10/08/2020","163.69","163.57","164.04","162.65","16.97K","-0.26%"
"10/07/2020","164.11","165.19","165.19","162.93","10.31K","1.86%"
"10/06/2020","161.12","163.14","163.76","160.93","21.92K","-0.74%"
"10/05/2020","162.32","162.55","162.64","160.35","22.33K","-0.45%"
"10/02/2020","163.05","160.85","163.24","160.85","19.01K","-0.62%"
"10/01/2020","164.06","165.17","165.17","163.02","54.66K","0.57%"
"09/30/2020","163.13","163.47","163.47","161.70","19.49K","-1.41%"
"09/29/2020","165.47","164.97","165.80","164.10","19.08K","0.16%"
"09/28/2020","165.21","165.97","166.25","165.08","22.00K","1.04%"
"09/25/2020","163.51","160.23","163.51","160.23","24.55K","0.47%"
"09/24/2020","162.75","163.99","163.99","161.04","18.70K","-1.02%"
"09/23/2020","164.42","167.80","167.80","163.71","24.65K","2.40%"
"09/22/2020","160.56","159.12","160.56","158.88","20.12K","-0.09%"
"09/21/2020","160.70","160.56","160.70","158.33","17.96K","-3.17%"
"09/18/2020","165.96","166.45","166.74","164.75","16.98K","0.13%"
"09/17/2020","165.75","163.10","166.12","163.10","14.85K","-0.28%"
"09/16/2020","166.22","168.21","168.21","165.77","23.57K","0.67%"
"09/15/2020","165.11","164.75","165.70","164.44","12.32K","0.63%"
"09/14/2020","164.08","163.85","164.27","163.02","19.41K","1.72%"
"09/11/2020","161.31","161.11","162.35","160.51","20.45K","1.17%"
"09/10/2020","159.44","161.59","162.66","159.05","22.63K","1.18%"
"09/09/2020","157.58","155.56","158.98","155.28","35.81K","3.32%"
"09/08/2020","152.51","151.07","154.30","151.07","14.76K","-2.49%"
"09/04/2020","156.40","157.73","157.73","153.40","121.52K","-0.11%"
"09/03/2020","156.57","160.95","162.96","155.96","48.90K","-0.85%"
"09/02/2020","157.92","156.70","159.14","156.05","97.35K","4.18%"
"09/01/2020","151.59","150.20","152.28","150.20","29.33K","-0.84%"
"08/31/2020","152.88","154.13","154.13","150.80","24.43K","1.18%"
"08/28/2020","151.09","150.58","151.13","149.23","17.38K","0.08%"
"08/27/2020","150.97","151.90","151.94","150.38","20.42K","-1.00%"
"08/26/2020","152.50","151.29","152.96","151.29","22.90K","0.10%"
"08/25/2020","152.35","153.11","153.11","151.06","14.23K","0.01%"
"08/24/2020","152.34","153.22","153.58","151.84","19.65K","-0.18%"
"08/21/2020","152.61","150.74","153.14","150.74","16.40K","-1.61%"
"08/20/2020","155.10","154.54","155.10","152.62","47.83K","0.12%"
"08/19/2020","154.91","157.11","157.53","154.52","59.30K","-3.42%"
"08/18/2020","160.40","161.70","161.70","158.85","22.00K","0.70%"
"08/17/2020","159.28","158.36","159.73","158.36","12.45K","1.29%"
"08/14/2020","157.25","156.91","157.56","156.62","65.98K","-0.64%"
"08/13/2020","158.27","158.00","159.12","157.16","61.78K","1.42%"
"08/12/2020","156.06","154.58","156.29","154.37","23.10K","2.00%"
"08/11/2020","153.00","155.50","156.16","153.00","30.20K","1.32%"
"08/10/2020","151.00","150.61","151.24","149.08","33.74K","2.83%"
"08/07/2020","146.85","145.24","147.49","145.18","21.50K","0.30%"
"08/06/2020","146.41","145.01","146.41","144.54","30.51K","2.89%"
"08/05/2020","142.30","141.71","143.45","141.42","21.21K","1.58%"
"08/04/2020","140.08","138.04","140.39","137.44","18.99K","-0.13%"
"08/03/2020","140.26","139.54","140.61","139.16","26.29K","2.10%"
"07/31/2020","137.38","140.40","140.73","136.51","56.90K","-1.70%"
"07/30/2020","139.75","139.36","139.94","136.78","13.69K","-2.57%"
"07/29/2020","143.43","142.93","143.53","142.58","15.22K","2.74%"
"07/28/2020","139.60","139.48","140.62","139.41","19.54K","-0.97%"
"07/27/2020","140.97","140.69","141.88","140.26","17.09K","1.24%"
"07/24/2020","139.25","138.81","139.94","138.34","32.38K","-0.45%"
"07/23/2020","139.88","141.56","141.99","139.88","27.59K","-2.00%"
"07/22/2020","142.73","141.66","142.81","141.48","119.87K","0.51%"
"07/21/2020","142.00","141.60","142.50","140.87","38.39K","2.33%"
"07/20/2020","138.77","137.20","138.93","136.99","29.09K","1.83%"
"07/17/2020","136.27","135.41","136.54","134.96","23.40K","-0.12%"
"07/16/2020","136.44","135.38","136.99","135.38","26.28K","-1.39%"
"07/15/2020","138.36","138.49","139.00","137.51","30.44K","2.89%"
"07/14/2020","134.47","132.54","134.50","132.54","27.49K","-0.50%"
"07/13/2020","135.14","137.56","137.98","134.38","29.30K","1.08%"
"07/10/2020","133.70","132.44","134.08","132.10","24.63K","0.13%"
"07/09/2020","133.53","134.60","134.87","132.45","21.10K","-1.08%"
"07/08/2020","134.99","132.69","135.28","132.69","40.27K","-0.18%"
"07/07/2020","135.23","137.11","137.11","135.23","27.39K","-3.54%"
"07/06/2020","140.19","140.08","142.00","138.84","25.09K","2.23%"
"07/02/2020","137.13","137.82","138.50","136.98","19.38K","3.04%"
"07/01/2020","133.09","133.05","133.27","132.26","12.91K","1.07%"
"06/30/2020","131.68","130.25","132.01","130.03","17.20K","1.06%"
"06/29/2020","130.30","129.47","130.79","129.08","24.79K","0.23%"
"06/26/2020","130.00","132.94","132.94","129.91","58.79K","-4.22%"
"06/25/2020","135.73","133.87","135.73","133.30","36.44K","2.81%"
"06/24/2020","132.02","135.11","135.11","132.02","35.59K","-3.59%"
"06/23/2020","136.93","137.16","137.76","136.19","21.81K","2.58%"
"06/22/2020","133.49","131.23","133.75","131.15","27.53K","1.14%"
"06/19/2020","131.99","136.18","136.18","131.58","28.68K","-2.06%"
"06/18/2020","134.77","133.79","135.81","133.79","18.06K","-0.43%"
"06/17/2020","135.35","134.92","136.22","133.90","43.65K","0.45%"
"06/16/2020","134.74","136.99","136.99","133.15","29.76K","1.32%"
"06/15/2020","132.99","128.73","133.38","128.31","71.27K","1.33%"
"06/12/2020","131.25","131.60","132.04","128.56","52.37K","0.77%"
"06/11/2020","130.25","136.38","136.66","130.25","95.34K","-7.63%"
"06/10/2020","141.01","141.56","143.23","140.58","53.37K","-1.34%"
"06/09/2020","142.92","141.81","143.96","141.53","68.90K","-2.65%"
"06/08/2020","146.81","147.86","147.86","144.81","66.44K","-1.59%"
"06/05/2020","149.18","146.46","150.00","146.22","33.72K","3.23%"
"06/04/2020","144.51","142.47","145.18","142.29","72.16K","1.77%"
"06/03/2020","142.00","138.62","142.00","138.48","40.85K","5.00%"
"06/02/2020","135.24","134.53","135.41","134.14","37.76K","-1.06%"
"06/01/2020","136.69","133.00","136.69","132.75","45.54K","2.64%"
"05/29/2020","133.18","132.65","134.82","130.89","169.77K","1.66%"
"05/28/2020","131.01","130.15","133.06","129.68","74.22K","1.34%"
"05/27/2020","129.28","129.21","129.59","127.27","47.34K","3.52%"
"05/26/2020","124.88","125.53","126.24","124.88","36.41K","4.77%"
"05/22/2020","119.19","118.00","119.40","117.60","35.47K","0.46%"
"05/21/2020","118.65","119.87","119.90","118.04","45.13K","-1.44%"
"05/20/2020","120.38","120.04","121.22","119.76","52.05K","2.42%"
"05/19/2020","117.53","118.97","119.66","117.53","70.71K","-0.36%"
"05/18/2020","117.96","114.19","118.25","114.19","69.38K","8.40%"
"05/15/2020","108.82","108.05","108.82","107.67","47.72K","2.24%"
"05/14/2020","106.44","103.06","106.44","102.27","55.08K","-0.06%"
"05/13/2020","106.50","108.42","108.42","105.90","51.04K","-2.09%"
"05/12/2020","108.77","111.49","111.49","108.77","94.64K","-2.09%"
"05/11/2020","111.09","111.51","111.96","110.27","93.55K","-1.25%"
"05/08/2020","112.50","112.56","113.27","112.02","145.68K","-0.77%"
"05/07/2020","113.37","113.17","113.75","112.27","67.76K","5.72%"
"05/06/2020","107.24","107.83","108.59","107.24","38.09K","-0.43%"
"05/05/2020","107.70","106.88","108.33","106.71","76.89K","-0.55%"
"05/04/2020","108.30","106.03","108.79","105.61","199.57K","-3.43%"
"05/01/2020","112.15","112.91","113.79","111.23","38.80K","-1.80%"
"04/30/2020","114.20","114.65","115.28","113.05","97.71K","-1.42%"
"04/29/2020","115.85","114.16","116.07","113.80","117.23K","4.60%"
"04/28/2020","110.75","112.86","112.95","110.00","62.17K","-1.20%"
"04/27/2020","112.10","109.48","112.82","109.00","57.59K","0.03%"
"04/24/2020","112.07","110.65","112.60","109.49","31.44K","0.96%"
"04/23/2020","111.00","111.97","114.06","110.62","43.91K","-1.29%"
"04/22/2020","112.45","112.45","112.65","111.25","50.02K","-2.51%"
"04/21/2020","115.34","116.36","118.01","114.58","52.66K","-3.42%"
"04/20/2020","119.43","118.74","121.06","118.33","49.34K","-0.47%"
"04/17/2020","120.00","119.47","120.00","117.96","73.23K","4.19%"
"04/16/2020","115.17","116.20","116.20","113.44","84.73K","-1.77%"
"04/15/2020","117.25","118.56","118.71","116.42","74.97K","-5.94%"
"04/14/2020","124.66","122.40","125.83","122.22","67.54K","2.52%"
"04/13/2020","121.59","124.24","124.24","119.00","46.04K","-2.13%"
"04/09/2020","124.23","121.70","124.24","121.42","46.25K","5.41%"
"04/08/2020","117.85","116.87","118.42","115.57","63.57K","4.62%"
