"Date","Price","Open","High","Low","Vol.","Change %"
"22/02/2021","421.59","416.12","422.03","413.14","22.79M","1.82%"
"19/02/2021","414.07","409.18","417.24","407.23","23.91M","1.13%"
"18/02/2021","409.43","421.00","421.88","406.74","20.75M","-3.02%"
"17/02/2021","422.17","418.22","423.20","413.87","20.11M","1.05%"
"16/02/2021","417.78","410.16","419.24","407.28","28.06M","4.22%"
"15/02/2021","400.88","394.39","402.15","393.85","16.62M","2.15%"
"12/02/2021","392.43","385.65","394.05","383.67","14.64M","1.12%"
"11/02/2021","388.09","386.80","392.24","385.40","11.61M","-0.34%"
"10/02/2021","389.41","387.75","392.39","384.57","15.15M","0.94%"
"09/02/2021","385.79","382.86","387.01","380.18","16.21M","1.18%"
"08/02/2021","381.30","379.35","385.99","377.64","29.10M","-0.53%"
"05/02/2021","383.35","385.35","388.19","379.15","25.19M","-0.88%"
"04/02/2021","386.77","379.44","387.36","375.98","18.87M","1.92%"
"03/02/2021","379.49","382.37","383.50","376.90","15.06M","-0.74%"
"02/02/2021","382.33","377.98","383.01","375.10","13.76M","2.02%"
"01/02/2021","374.76","375.88","378.57","368.60","14.28M","0.25%"
"29/01/2021","373.83","376.03","379.64","371.83","29.66M","-3.19%"
"28/01/2021","386.13","383.64","387.11","378.03","19.43M","-1.20%"
"27/01/2021","390.82","390.97","402.59","388.92","37.56M","-0.01%"
"26/01/2021","390.87","389.41","394.34","389.36","12.67M","0.53%"
"25/01/2021","388.82","394.39","394.78","386.67","20.47M","-2.27%"
"22/01/2021","397.85","398.44","402.45","396.15","15.91M","-1.51%"
"21/01/2021","403.96","407.48","411.28","402.64","20.52M","1.37%"
"20/01/2021","398.49","401.61","402.54","394.83","21.75M","-0.84%"
"19/01/2021","401.86","404.54","408.89","398.64","26.96M","2.10%"
"18/01/2021","393.61","391.80","395.22","390.43","8.34M","-0.06%"
"15/01/2021","393.85","396.58","400.25","390.68","19.04M","-1.21%"
"14/01/2021","398.68","395.12","400.64","394.63","14.72M","1.25%"
"13/01/2021","393.75","394.88","397.07","392.19","14.85M","-2.34%"
"12/01/2021","403.18","400.49","405.03","400.49","14.19M","1.13%"
"11/01/2021","398.68","401.42","404.54","395.17","14.76M","-0.86%"
"08/01/2021","402.15","404.30","406.89","398.98","22.03M","-1.27%"
"07/01/2021","407.33","405.08","408.45","397.66","32.53M","0.22%"
"06/01/2021","406.45","379.93","408.74","379.93","49.89M","9.92%"
"05/01/2021","369.77","371.78","375.49","367.53","16.74M","-0.46%"
"04/01/2021","371.48","373.58","377.54","368.36","20.73M","0.39%"
"31/12/2020","370.02","372.24","374.51","366.84","10.18M","-1.08%"
"30/12/2020","374.07","378.27","382.52","373.00","12.22M","-0.14%"
"29/12/2020","374.61","377.00","377.73","370.26","16.77M","-0.63%"
"24/12/2020","377.00","377.88","380.52","375.15","6.36M","0.05%"
"23/12/2020","376.81","373.10","376.81","366.36","14.89M","0.52%"
"22/12/2020","374.85","370.17","379.74","369.19","12.34M","0.71%"
"21/12/2020","372.22","373.10","376.42","363.87","22.43M","-1.71%"
"18/12/2020","378.71","384.08","389.31","378.52","47.50M","-1.77%"
"17/12/2020","385.55","387.11","390.38","384.33","27.24M","-0.57%"
"16/12/2020","387.75","386.23","394.63","382.87","28.98M","-1.40%"
"15/12/2020","393.26","387.31","393.26","384.77","29.91M","-0.19%"
"14/12/2020","394.00","389.99","398.29","387.89","26.73M","0.70%"
"11/12/2020","391.26","396.78","398.49","387.99","20.70M","-0.63%"
"10/12/2020","393.75","393.56","403.23","387.26","24.20M","0.04%"
"09/12/2020","393.61","392.09","398.10","392.09","20.53M","0.65%"
"08/12/2020","391.07","389.60","393.85","386.67","25.98M","-2.71%"
"07/12/2020","401.96","405.23","410.45","400.69","21.98M","-2.63%"
"04/12/2020","412.80","412.31","417.14","409.04","34.23M","0.31%"
"03/12/2020","411.53","407.67","413.34","404.64","33.60M","0.72%"
"02/12/2020","408.60","400.00","410.21","398.44","26.16M","3.02%"
"01/12/2020","396.63","385.84","397.61","383.69","24.58M","4.60%"
"30/11/2020","379.20","391.70","393.26","379.20","39.14M","-4.10%"
"27/11/2020","395.41","394.58","397.32","391.12","81.35M","1.76%"
"26/11/2020","388.58","395.75","396.63","384.82","20.97M","-0.11%"
"25/11/2020","389.02","399.27","402.25","386.04","33.49M","-0.34%"
"24/11/2020","390.33","374.90","390.33","373.73","37.25M","4.07%"
"23/11/2020","375.05","372.51","376.66","370.56","19.77M","0.81%"
"20/11/2020","372.02","370.36","377.69","369.04","23.52M","-0.77%"
"19/11/2020","374.90","372.12","375.34","369.58","29.02M","-0.25%"
"18/11/2020","375.83","369.24","377.98","368.99","24.84M","2.18%"
"17/11/2020","367.82","373.14","375.59","361.77","62.79M","-3.14%"
"16/11/2020","379.74","367.28","384.38","367.28","33.78M","4.32%"
"13/11/2020","364.01","356.93","366.01","356.05","31.12M","0.05%"
"12/11/2020","363.82","367.72","369.04","361.08","32.53M","-3.90%"
"11/11/2020","378.57","368.85","379.79","366.84","46.18M","3.65%"
"10/11/2020","365.23","359.47","368.46","357.52","63.29M","-0.01%"
"09/11/2020","365.28","331.29","367.97","329.14","52.55M","10.71%"
"06/11/2020","329.93","331.10","335.40","325.47","24.18M","0.49%"
"05/11/2020","328.31","328.66","332.07","325.48","28.41M","1.11%"
"04/11/2020","324.70","332.81","333.00","319.38","35.21M","-4.15%"
"03/11/2020","338.76","328.17","340.23","328.17","33.60M","4.27%"
"02/11/2020","324.90","320.21","325.43","316.64","24.14M","2.50%"
"30/10/2020","316.98","313.08","317.33","313.08","24.39M","0.17%"
"29/10/2020","316.45","312.00","319.23","310.20","28.05M","1.57%"
"28/10/2020","311.56","315.47","317.08","305.51","38.53M","-3.37%"
"27/10/2020","322.41","327.97","334.22","320.79","42.72M","3.37%"
"26/10/2020","311.91","309.42","320.40","308.15","26.56M","-0.64%"
"23/10/2020","313.91","308.29","315.28","308.00","34.67M","4.71%"
"22/10/2020","299.79","296.91","300.43","295.55","25.84M","1.50%"
"21/10/2020","295.35","302.29","302.29","295.11","18.07M","-1.99%"
"20/10/2020","301.36","299.11","303.46","297.16","15.90M","-0.23%"
"19/10/2020","302.04","299.36","302.77","297.55","18.33M","0.95%"
"16/10/2020","299.21","294.77","299.50","290.76","28.06M","2.37%"
"15/10/2020","292.27","290.96","292.96","285.97","28.89M","0.89%"
"14/10/2020","289.69","298.67","299.84","289.69","28.89M","-2.82%"
"13/10/2020","298.09","302.68","303.26","295.79","17.70M","-0.97%"
"12/10/2020","301.02","302.87","306.34","301.02","16.36M","-0.39%"
"09/10/2020","302.19","305.02","306.88","301.80","19.59M","-1.50%"
"08/10/2020","306.78","305.70","308.73","303.90","18.39M","-0.41%"
"07/10/2020","308.05","306.78","310.29","305.26","18.75M","0.35%"
"06/10/2020","306.97","301.02","306.97","299.36","20.52M","1.60%"
"05/10/2020","302.14","304.43","306.68","299.36","19.60M","0.37%"
"02/10/2020","301.02","293.01","301.02","291.40","27.31M","1.18%"
"01/10/2020","297.50","297.50","300.63","295.16","19.98M","1.03%"
"30/09/2020","294.47","292.08","299.01","291.10","21.51M","1.01%"
"29/09/2020","291.54","298.38","298.48","289.93","28.64M","-3.26%"
"28/09/2020","301.36","305.75","308.63","298.38","55.42M","8.89%"
"25/09/2020","276.75","279.33","280.16","274.94","23.11M","-1.17%"
"24/09/2020","280.02","280.55","285.68","279.14","25.27M","-1.22%"
"23/09/2020","283.48","280.99","289.44","279.43","29.98M","1.09%"
"22/09/2020","280.41","283.09","286.76","278.70","31.19M","-0.31%"
"21/09/2020","281.29","289.59","289.81","277.92","39.41M","-5.26%"
"18/09/2020","296.91","302.43","303.75","296.91","60.27M","-2.19%"
"17/09/2020","303.56","301.75","306.40","299.31","26.98M","-1.95%"
"16/09/2020","309.61","311.27","311.66","305.90","24.12M","-1.80%"
"15/09/2020","315.28","313.96","317.42","311.76","20.17M","0.22%"
"14/09/2020","314.59","317.57","317.57","312.59","14.24M","-0.25%"
"11/09/2020","315.37","316.50","317.96","314.01","14.16M","-0.54%"
"10/09/2020","317.08","315.96","318.79","311.17","20.27M","-0.93%"
"09/09/2020","320.06","314.84","320.70","314.49","23.07M","1.99%"
"08/09/2020","313.81","316.01","318.84","311.47","32.40M","-0.57%"
"07/09/2020","315.62","314.40","316.30","309.37","10.12M","1.06%"
"04/09/2020","312.30","309.90","316.69","309.46","21.34M","0.79%"
"03/09/2020","309.85","313.52","318.89","309.56","26.93M","-1.00%"
"02/09/2020","312.98","311.32","315.67","310.54","19.73M","1.09%"
"01/09/2020","309.61","316.25","316.25","307.66","31.19M","-3.98%"
"28/08/2020","322.45","324.16","327.24","321.04","27.07M","0.64%"
"27/08/2020","320.40","318.40","322.70","315.47","16.47M","-1.07%"
"26/08/2020","323.87","325.43","326.80","321.82","13.26M","-0.94%"
"25/08/2020","326.95","331.64","333.98","326.41","21.34M","-0.96%"
"24/08/2020","330.12","325.34","330.12","323.58","14.21M","3.00%"
"21/08/2020","320.50","320.94","321.53","317.08","20.79M","-0.24%"
"20/08/2020","321.28","323.24","324.75","319.87","15.70M","-1.98%"
"19/08/2020","327.78","323.04","327.87","322.31","10.29M","0.96%"
"18/08/2020","324.65","327.24","331.33","323.28","26.68M","-1.85%"
"17/08/2020","330.76","333.54","334.17","330.56","17.46M","-0.77%"
"14/08/2020","333.34","336.62","337.64","328.17","18.48M","-0.71%"
"13/08/2020","335.74","341.84","343.33","335.74","18.91M","-3.74%"
"12/08/2020","348.78","342.23","351.41","341.89","29.72M","3.21%"
"11/08/2020","337.93","326.17","339.25","325.43","37.13M","4.53%"
"10/08/2020","323.28","319.91","323.28","315.32","20.49M","1.67%"
"07/08/2020","317.96","316.59","318.74","314.25","17.72M","0.18%"
"06/08/2020","317.38","321.38","323.33","313.47","26.88M","-2.55%"
"05/08/2020","325.68","327.34","327.34","321.28","24.60M","-0.96%"
"04/08/2020","328.85","325.24","329.78","320.11","27.32M","1.34%"
"03/08/2020","324.51","321.87","327.09","312.00","53.36M","-2.91%"
"31/07/2020","334.22","335.83","338.13","332.17","31.34M","-1.40%"
"30/07/2020","338.96","351.61","351.95","335.83","28.65M","-4.21%"
"29/07/2020","353.85","347.26","354.49","346.58","32.33M","2.56%"
"28/07/2020","345.02","338.57","345.02","337.93","28.47M","0.04%"
"27/07/2020","344.87","346.77","347.65","344.84","18.68M","-3.22%"
"24/07/2020","356.35","355.56","359.23","354.93","18.18M","-0.61%"
"23/07/2020","358.54","361.38","363.67","358.54","19.41M","-0.92%"
"22/07/2020","361.86","371.14","371.92","361.52","24.33M","-2.74%"
"21/07/2020","372.07","366.45","378.52","366.45","25.63M","1.78%"
"20/07/2020","365.58","367.97","368.46","362.16","16.00M","-1.38%"
"17/07/2020","370.70","374.22","375.10","366.21","26.50M","-1.57%"
"16/07/2020","376.61","376.37","377.64","371.48","18.14M","-0.13%"
"15/07/2020","377.10","371.14","378.86","366.36","25.70M","0.61%"
"14/07/2020","374.80","369.87","376.86","368.46","19.65M","0.77%"
"13/07/2020","371.92","374.27","374.80","368.90","16.95M","0.79%"
"10/07/2020","368.99","363.33","369.57","361.67","19.41M","1.20%"
"09/07/2020","364.60","368.31","371.48","363.96","19.18M","-2.70%"
"08/07/2020","374.71","375.05","376.37","369.53","31.94M","-2.91%"
"07/07/2020","385.94","391.70","391.95","385.65","19.57M","-3.30%"
"06/07/2020","399.12","392.24","399.47","391.46","36.12M","6.56%"
"03/07/2020","374.56","380.81","381.74","371.09","12.56M","-1.44%"
"02/07/2020","380.03","370.41","380.71","370.17","29.45M","4.51%"
"01/07/2020","363.62","369.34","369.97","361.13","27.08M","-1.66%"
"30/06/2020","369.77","373.05","375.05","367.14","28.69M","-1.61%"
"29/06/2020","375.83","369.34","377.73","366.65","25.16M","1.20%"
"26/06/2020","371.39","375.98","379.99","371.39","18.35M","-1.07%"
"25/06/2020","375.39","369.38","377.64","363.67","17.91M","0.93%"
"24/06/2020","371.92","376.03","376.37","368.65","28.97M","-1.76%"
"23/06/2020","378.57","373.44","381.50","371.78","19.16M","1.64%"
"22/06/2020","372.46","374.17","376.47","371.04","22.91M","-2.57%"
"19/06/2020","382.28","377.83","384.38","376.22","72.67M","2.58%"
"18/06/2020","372.66","371.14","377.64","368.94","24.41M","-0.13%"
"17/06/2020","373.14","377.39","379.93","371.53","30.01M","-0.46%"
"16/06/2020","374.85","373.14","381.64","370.80","40.40M","2.02%"
"15/06/2020","367.43","366.75","370.21","363.33","35.67M","-1.09%"
"12/06/2020","371.48","368.75","376.12","366.77","32.87M","1.09%"
"11/06/2020","367.48","380.27","382.13","367.48","34.03M","-6.07%"
"10/06/2020","391.21","393.80","395.46","387.99","32.68M","-1.21%"
"09/06/2020","396.00","406.84","407.57","394.14","53.08M","-3.64%"
"08/06/2020","410.94","405.42","412.80","403.91","36.53M","-0.52%"
"05/06/2020","413.09","397.66","417.14","395.27","50.20M","5.90%"
"04/06/2020","390.09","390.68","393.85","385.72","35.21M","-0.60%"
"03/06/2020","392.43","379.30","393.95","378.03","44.95M","4.42%"
"02/06/2020","375.83","371.44","379.30","369.34","39.77M","1.16%"
"01/06/2020","371.53","369.68","373.10","365.04","26.31M","2.78%"
"29/05/2020","361.47","368.90","368.90","360.74","44.66M","-3.71%"
"28/05/2020","375.39","384.23","386.77","370.36","47.74M","-3.09%"
"27/05/2020","387.36","377.98","389.50","376.51","37.05M","2.31%"
"26/05/2020","378.61","377.49","380.91","372.95","34.56M","2.28%"
"22/05/2020","370.17","371.14","376.42","364.35","57.62M","-4.99%"
"21/05/2020","389.60","399.08","400.13","387.99","49.94M","-3.36%"
"20/05/2020","403.13","398.15","403.67","394.83","20.88M","0.30%"
"19/05/2020","401.91","406.79","407.77","397.85","28.14M","-0.77%"
"18/05/2020","405.03","395.02","405.72","391.65","23.53M","3.75%"
"15/05/2020","390.38","391.85","395.07","385.11","24.68M","0.30%"
"14/05/2020","389.21","393.22","395.66","383.01","37.57M","-1.51%"
"13/05/2020","395.17","400.44","401.47","394.78","29.94M","-1.44%"
"12/05/2020","400.93","398.20","406.74","395.80","27.40M","-0.12%"
"11/05/2020","401.42","406.30","407.77","398.54","22.77M","-0.41%"
"07/05/2020","403.08","393.75","403.37","393.70","36.56M","2.67%"
"06/05/2020","392.58","395.27","397.27","391.46","28.77M","0.19%"
"05/05/2020","391.85","392.73","396.15","387.79","24.94M","1.42%"
"04/05/2020","386.38","390.77","393.07","386.28","28.17M","-1.70%"
"01/05/2020","393.07","392.97","396.00","387.31","14.39M","-1.84%"
"30/04/2020","400.44","422.66","425.25","400.20","38.96M","-4.32%"
"29/04/2020","418.51","406.60","418.76","404.45","32.62M","1.89%"
"28/04/2020","410.75","399.81","411.33","398.59","36.26M","1.02%"
"27/04/2020","406.60","400.49","406.60","398.68","24.41M","3.52%"
"24/04/2020","392.78","396.73","401.27","392.73","23.07M","-1.99%"
"23/04/2020","400.74","395.12","400.74","391.41","23.33M","1.16%"
"22/04/2020","396.15","396.05","399.91","394.53","19.99M","1.58%"
"21/04/2020","389.99","398.25","400.25","389.99","26.34M","-4.46%"
"20/04/2020","408.21","406.16","408.21","400.69","19.90M","0.87%"
"17/04/2020","404.69","401.86","407.33","398.93","44.80M","2.16%"
"16/04/2020","396.15","401.13","403.08","391.75","31.65M","-0.61%"
"15/04/2020","398.59","412.11","412.36","396.54","42.38M","-4.53%"
"14/04/2020","417.49","419.05","421.93","415.41","26.38M","-0.32%"
"09/04/2020","418.85","413.97","419.19","406.16","38.49M","2.00%"
"08/04/2020","410.65","408.45","410.89","403.91","32.89M","0.20%"
"07/04/2020","409.82","408.84","415.14","405.67","46.21M","1.18%"
"06/04/2020","405.03","399.61","409.28","396.58","58.29M","4.41%"
"03/04/2020","387.94","386.72","391.16","383.30","32.00M","-0.14%"
"02/04/2020","388.48","395.71","398.98","378.61","66.73M","-3.22%"
"01/04/2020","401.42","406.30","411.87","398.78","73.11M","-9.52%"
"31/03/2020","443.66","450.55","453.18","440.49","47.58M","-1.82%"
"30/03/2020","451.87","455.63","459.58","444.15","41.35M","-0.83%"
"27/03/2020","455.67","467.83","469.69","454.89","54.01M","-6.30%"
"26/03/2020","486.29","478.87","486.29","470.96","56.11M","-2.35%"
"25/03/2020","498.01","495.08","502.51","478.97","94.11M","-0.99%"
"24/03/2020","503.00","486.34","503.00","479.07","56.43M","5.10%"
"23/03/2020","478.58","474.18","505.14","468.32","80.29M","-2.00%"
"20/03/2020","488.35","497.53","503.48","478.58","104.61M","0.00%"
"19/03/2020","488.35","484.93","510.81","483.24","75.60M","1.84%"
"18/03/2020","479.55","462.37","481.61","461.58","81.58M","-0.74%"
"17/03/2020","483.12","464.81","485.32","452.21","77.92M","6.51%"
"16/03/2020","453.57","443.37","457.29","422.71","85.56M","-0.31%"
"13/03/2020","454.99","454.65","470.13","441.12","96.54M","4.78%"
"12/03/2020","434.24","452.26","458.17","430.57","108.88M","-8.42%"
"11/03/2020","474.18","473.74","480.87","468.42","68.46M","1.46%"
"10/03/2020","467.35","468.32","479.95","464.32","79.75M","1.81%"
"09/03/2020","459.04","463.93","471.59","453.48","94.72M","-4.82%"
"06/03/2020","482.29","488.54","490.10","478.72","66.70M","-2.49%"
"05/03/2020","494.60","504.56","505.93","492.45","59.61M","-1.13%"
"04/03/2020","500.26","500.65","505.83","495.87","58.91M","0.47%"
"03/03/2020","497.92","514.32","515.30","495.67","89.86M","-1.98%"
"02/03/2020","507.98","515.59","517.35","499.48","79.58M","-0.73%"
"28/02/2020","511.69","513.45","519.89","499.58","88.23M","-1.02%"
"27/02/2020","516.96","526.05","528.88","512.37","59.83M","-4.63%"
"26/02/2020","542.06","533.37","543.09","531.56","47.51M","2.83%"
"25/02/2020","527.12","542.65","543.04","525.07","50.04M","-2.02%"
"24/02/2020","537.96","542.06","545.77","533.96","63.08M","-2.03%"
"21/02/2020","549.10","549.49","550.85","544.50","47.85M","0.45%"
"20/02/2020","546.65","551.83","552.76","544.70","28.88M","0.12%"
"19/02/2020","545.97","549.39","554.96","545.77","47.43M","1.29%"
"18/02/2020","539.04","556.71","560.23","536.69","60.35M","-6.57%"
"17/02/2020","576.93","571.75","579.47","571.75","14.54M","1.06%"
"14/02/2020","570.88","576.74","578.49","570.88","16.66M","-0.91%"
"13/02/2020","576.15","576.25","585.04","570.58","21.96M","-0.92%"
"12/02/2020","581.52","577.22","582.30","575.95","18.74M","0.68%"
"11/02/2020","577.61","570.58","579.18","570.09","22.30M","2.26%"
"10/02/2020","564.82","566.87","568.14","562.57","16.62M","-0.52%"
"07/02/2020","567.75","561.60","568.43","559.25","24.03M","1.36%"
"06/02/2020","560.13","560.52","562.96","557.20","19.82M","0.79%"
"05/02/2020","555.74","547.34","557.89","545.77","15.62M","0.94%"
"04/02/2020","550.56","549.39","553.10","547.92","16.42M","1.44%"
"03/02/2020","542.75","540.11","546.56","538.15","17.79M","0.71%"
"31/01/2020","538.94","546.85","549.49","537.67","22.34M","-1.99%"
"30/01/2020","549.88","546.95","552.71","545.77","17.67M","-0.58%"
"29/01/2020","553.10","556.13","558.76","551.83","12.02M","-0.25%"
"28/01/2020","554.47","550.07","555.54","545.73","18.82M","1.54%"
"27/01/2020","546.07","554.76","556.13","544.70","24.46M","-3.50%"
